"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901888","GO:1901888","regulation of cell junction assembly","15/576","152/9381",0.0986842105263158,1.60721628289474,1.93034911425702,0.0462592883707804,0.305178712930164,0.270763384161524,"ABL1/ACTG1/APP/CLDN1/DLG5/DOCK1/HOPX/IRX3/NECTIN1/PRKCH/PTK2/RAC3/S100A10/SFRP1/TJP1",15
"GO:0007498","GO:0007498","mesoderm development","8/576","66/9381",0.121212121212121,1.97411616161616,2.03113723477478,0.0479746319925322,0.31443825233602,0.278978715438185,"FOXC1/GJA1/IKZF1/IRX3/ITGA2/ITGA3/ITGB4/WLS",8
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","8/576","66/9381",0.121212121212121,1.97411616161616,2.03113723477478,0.0479746319925322,0.31443825233602,0.278978715438185,"ACTG1/CD9/DSC2/DSG2/DSP/HSPB1/JUP/PLEK",8
"GO:0042157","GO:0042157","lipoprotein metabolic process","8/576","66/9381",0.121212121212121,1.97411616161616,2.03113723477478,0.0479746319925322,0.31443825233602,0.278978715438185,"ABHD12/APOL3/APP/ATG7/ATM/LIPA/ULK1/ZDHHC12",8
"GO:0060562","GO:0060562","epithelial tube morphogenesis","17/576","179/9381",0.0949720670391061,1.54675861266294,1.88898719800106,0.0482066895468552,0.31443825233602,0.278978715438185,"ABL1/CLIC4/CTHRC1/CTSZ/DLG5/EDN1/ESRP2/GJA1/IRX3/LAMA5/MICAL2/MTSS1/RGMA/SPINT1/SPINT2/TACSTD2/TNC",17
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","17/576","179/9381",0.0949720670391061,1.54675861266294,1.88898719800106,0.0482066895468552,0.31443825233602,0.278978715438185,"ABL1/CD109/CLDN1/COL1A2/COL3A1/EDN1/GIPC1/HTRA1/ITGA3/ITGB6/LPXN/POSTN/PTK2/SFRP1/TP53/ZEB2/ZFYVE9",17
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","22/576","246/9381",0.0894308943089431,1.45651253387534,1.85572647771328,0.0482725953938563,0.31443825233602,0.278978715438185,"ABL1/APP/ATM/BCL2L2/CARD8/CD74/CYP1B1/DAB2IP/ERCC6/GSDME/HSPB1/IFI27L1/LRRK2/MMP2/MOAP1/MUC1/PARL/S100A8/S100A9/SFN/TP53/TPT1",22
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","15/576","153/9381",0.0980392156862745,1.59671160130719,1.90328745353163,0.0485235508309896,0.31443825233602,0.278978715438185,"B2M/CD74/EVI2B/FSTL3/ID2/JAG1/KITLG/KLF10/PAF1/PIAS3/SFRP1/SPI1/TLR4/TM4SF19/TYROBP",15
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","10/576","90/9381",0.111111111111111,1.80960648148148,1.9738401638301,0.0485605419376508,0.31443825233602,0.278978715438185,"ABL1/ATM/BCL2L2/CD74/ERCC6/MOAP1/MUC1/SFN/TP53/TPT1",10
"GO:0001774","GO:0001774","microglial cell activation","5/576","33/9381",0.151515151515152,2.4676452020202,2.1600642935181,0.0489484781770993,0.31443825233602,0.278978715438185,"APP/ATM/LRRK2/PTPRC/TYROBP",5
"GO:0031103","GO:0031103","axon regeneration","5/576","33/9381",0.151515151515152,2.4676452020202,2.1600642935181,0.0489484781770993,0.31443825233602,0.278978715438185,"MMP2/PTPRF/RGMA/SPP1/TNC",5
"GO:0045682","GO:0045682","regulation of epidermis development","5/576","33/9381",0.151515151515152,2.4676452020202,2.1600642935181,0.0489484781770993,0.31443825233602,0.278978715438185,"CD109/FOXC1/PRKCH/SFN/SULT2B1",5
"GO:0060425","GO:0060425","lung morphogenesis","5/576","33/9381",0.151515151515152,2.4676452020202,2.1600642935181,0.0489484781770993,0.31443825233602,0.278978715438185,"COL6A1/CTSZ/DLG5/ESRP2/TNC",5
"GO:0140632","GO:0140632","canonical inflammasome complex assembly","5/576","33/9381",0.151515151515152,2.4676452020202,2.1600642935181,0.0489484781770993,0.31443825233602,0.278978715438185,"CARD8/GBP5/NLRP3/TLR4/ZDHHC12",5
"GO:1903018","GO:1903018","regulation of glycoprotein metabolic process","5/576","33/9381",0.151515151515152,2.4676452020202,2.1600642935181,0.0489484781770993,0.31443825233602,0.278978715438185,"CCL19/CCR7/CHP1/HBEGF/JAK3",5
"GO:0001523","GO:0001523","retinoid metabolic process","4/576","23/9381",0.173913043478261,2.83242753623188,2.25033506625607,0.0491048875842155,0.31443825233602,0.278978715438185,"CRABP2/CYP1B1/LIPA/SCPEP1",4
"GO:0036336","GO:0036336","dendritic cell migration","4/576","23/9381",0.173913043478261,2.83242753623188,2.25033506625607,0.0491048875842155,0.31443825233602,0.278978715438185,"ARHGEF5/CCL19/CCR7/SLAMF8",4
"GO:0045671","GO:0045671","negative regulation of osteoclast differentiation","4/576","23/9381",0.173913043478261,2.83242753623188,2.25033506625607,0.0491048875842155,0.31443825233602,0.278978715438185,"FSTL3/PIAS3/SFRP1/TLR4",4
"GO:0050857","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","4/576","23/9381",0.173913043478261,2.83242753623188,2.25033506625607,0.0491048875842155,0.31443825233602,0.278978715438185,"CCR7/LIPA/PRKCH/PTPRC",4
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing","4/576","23/9381",0.173913043478261,2.83242753623188,2.25033506625607,0.0491048875842155,0.31443825233602,0.278978715438185,"CTSZ/MME/PCSK1N/PLA2G7",4
"GO:0032635","GO:0032635","interleukin-6 production","12/576","115/9381",0.104347826086957,1.69945652173913,1.93024073648719,0.0493131080849918,0.314798469639632,0.279298310652488,"AFAP1L2/APP/CD74/CSK/F2RL1/IL16/IL36RN/MAPK13/TLR4/TLR8/TYROBP/UNC93B1",12
"GO:0032675","GO:0032675","regulation of interleukin-6 production","12/576","115/9381",0.104347826086957,1.69945652173913,1.93024073648719,0.0493131080849918,0.314798469639632,0.279298310652488,"AFAP1L2/APP/CD74/CSK/F2RL1/IL16/IL36RN/MAPK13/TLR4/TLR8/TYROBP/UNC93B1",12
"GO:0008585","GO:0008585","female gonad development","7/576","55/9381",0.127272727272727,2.07282196969697,2.04084150740188,0.0498921035899505,0.315901917647632,0.280277321652382,"ATM/FANCA/FOXC1/FST/KITLG/MMP2/SFRP1",7
"GO:0046545","GO:0046545","development of primary female sexual characteristics","7/576","55/9381",0.127272727272727,2.07282196969697,2.04084150740188,0.0498921035899505,0.315901917647632,0.280277321652382,"ATM/FANCA/FOXC1/FST/KITLG/MMP2/SFRP1",7
"GO:0019722","GO:0019722","calcium-mediated signaling","13/576","128/9381",0.1015625,1.65409342447917,1.90568654528038,0.0502489248782829,0.315901917647632,0.280277321652382,"APP/CCR7/CHP1/CMKLR1/EDN1/GBP1/HOMER2/HOMER3/LRRK2/NFATC2/PDGFRB/PLEK/PTPRC",13
"GO:0001768","GO:0001768","establishment of T cell polarity","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"ABL1/CCL19/CCR7",3
"GO:0006977","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"ATM/MUC1/TP53",3
"GO:0007617","GO:0007617","mating behavior","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"APP/PI3/UBE2Q1",3
"GO:0032288","GO:0032288","myelin assembly","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"CD9/EPB41L3/ITGB4",3
"GO:0035115","GO:0035115","embryonic forelimb morphogenesis","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"CRABP2/HOXD9/TFAP2A",3
"GO:0042159","GO:0042159","lipoprotein catabolic process","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"ABHD12/ATM/LIPA",3
"GO:0046851","GO:0046851","negative regulation of bone remodeling","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"CD38/CSK/SFRP1",3
"GO:0061484","GO:0061484","hematopoietic stem cell homeostasis","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"ADAR/ADGRG1/ARHGEF5",3
"GO:1903978","GO:1903978","regulation of microglial cell activation","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"ATM/LRRK2/PTPRC",3
"GO:2000679","GO:2000679","positive regulation of transcription regulatory region DNA binding","3/576","14/9381",0.214285714285714,3.48995535714286,2.38453279136265,0.0504772072128246,0.315901917647632,0.280277321652382,"FOXC1/IL32/NIBAN2",3
"GO:0030307","GO:0030307","positive regulation of cell growth","11/576","103/9381",0.106796116504854,1.73933050161812,1.92964772915211,0.0506960046685939,0.316435948848885,0.280751129585809,"CD38/CRABP2/EDN1/EGFR/HBEGF/KRT17/LPAR3/S100A8/S100A9/SFN/SFRP1",11
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","16/576","167/9381",0.0958083832335329,1.56037924151697,1.86880570587613,0.0507152956880665,0.316435948848885,0.280751129585809,"APP/CSNK1E/CTHRC1/CTNND1/DAB2IP/EGFR/JUP/LRRK2/PLEKHA4/PTK7/SFRP1/SOX2/SPIN4/TMEM131L/WLS/ZEB2",16
"GO:0003012","GO:0003012","muscle system process","19/576","207/9381",0.0917874396135266,1.49489231078905,1.84146933742186,0.0511302390300546,0.318545233536115,0.282622547990425,"APBB2/CD38/COL6A1/CTTN/DSC2/DSG2/DSP/EDN1/GJA1/GJC1/ITGA2/JUP/LMNA/PIK3C2A/PPP1R13L/SLC6A8/SLMAP/SMTN/TMOD3",19
"GO:0016125","GO:0016125","sterol metabolic process","10/576","91/9381",0.10989010989011,1.7897206959707,1.93612922058875,0.0517037101517149,0.321634341078911,0.285363293582722,"APP/CYB5R2/CYP1B1/CYP27A1/EBP/EBPL/LIPA/MVK/SULT2B1/TSKU",10
"GO:0043549","GO:0043549","regulation of kinase activity","26/576","303/9381",0.0858085808580858,1.39751787678768,1.79899878443908,0.0518193700226568,0.321870539735933,0.285572855865411,"ABL1/ADAR/ARHGEF5/CCL19/CCR7/CD74/CHI3L1/CHP1/DAB2IP/EDN1/EGFR/GADD45A/GPRC5A/HSPB1/LRRK2/PDGFRB/PKMYT1/PRKCH/PTK2/PTK6/PTPRC/SFN/SLAMF8/TESK1/TLR4/YWHAG",26
"GO:0008584","GO:0008584","male gonad development","9/576","79/9381",0.113924050632911,1.85541930379747,1.95277589413548,0.0521359872110424,0.322869050845065,0.286458763812383,"ADGRG1/ATN1/BCL2L2/CYP1B1/FANCA/GJA1/KITLG/SDC1/SFRP1",9
"GO:0046546","GO:0046546","development of primary male sexual characteristics","9/576","79/9381",0.113924050632911,1.85541930379747,1.95277589413548,0.0521359872110424,0.322869050845065,0.286458763812383,"ADGRG1/ATN1/BCL2L2/CYP1B1/FANCA/GJA1/KITLG/SDC1/SFRP1",9
"GO:0071396","GO:0071396","cellular response to lipid","32/576","388/9381",0.0824742268041237,1.34321305841924,1.76593758619581,0.0531387742465555,0.328497248358875,0.291452263493068,"ABL1/ADCY6/ATM/B2M/BCL2L2/CARD8/CD68/CLDN1/CXCL9/CYP1B1/DAB2IP/EDN1/EGFR/GBP5/GJB2/IL36G/IL36RN/IRF8/ITGA2/MMP2/NLRP3/PAF1/PDCD1LG2/PTK6/PTK7/RXRA/SFRP1/SKP2/SLC7A5/SPP1/TLR4/TNC",32
"GO:0010001","GO:0010001","glial cell differentiation","15/576","155/9381",0.0967741935483871,1.57610887096774,1.84974417035584,0.0532826818482172,0.328497248358875,0.291452263493068,"ABL1/APP/COL6A1/CSK/EGFR/ID2/ITGB4/NDRG1/PLEC/S100A8/S100A9/SOX2/SPINT1/TLR4/ZEB2",15
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","15/576","155/9381",0.0967741935483871,1.57610887096774,1.84974417035584,0.0532826818482172,0.328497248358875,0.291452263493068,"ABL1/B2M/CARD8/CD68/CXCL9/DAB2IP/GBP5/IL36G/IL36RN/IRF8/NLRP3/PAF1/PDCD1LG2/SLC7A5/TLR4",15
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","11/576","104/9381",0.105769230769231,1.72260616987179,1.89523268469757,0.0537070692659697,0.330131139419752,0.29290189891733,"APP/CSNK1E/CTHRC1/CTNND1/DAB2IP/MDFI/NXN/SFRP1/SOX2/TMEM131L/TSKU",11
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","11/576","104/9381",0.105769230769231,1.72260616987179,1.89523268469757,0.0537070692659697,0.330131139419752,0.29290189891733,"CD74/DLG5/FGL2/IL20RB/IL4R/JAK3/LAPTM5/LAX1/PDCD1LG2/RC3H1/TMEM131L",11
"GO:0044057","GO:0044057","regulation of system process","22/576","249/9381",0.0883534136546185,1.43896419009371,1.79553467113775,0.0538340571038576,0.330421479379677,0.293159496930481,"ABL1/APP/CD38/CELF2/CTTN/DSC2/DSG2/DSP/EDN1/EGFR/F2RL1/GJA1/GJC1/HBEGF/HOPX/IRX3/ITGA2/JUP/LMNA/LRRK2/MMP2/SPP1",22
"GO:0072009","GO:0072009","nephron epithelium development","7/576","56/9381",0.125,2.03580729166667,1.98836695979979,0.0541423914336451,0.331822378268627,0.294402414958407,"EDN1/FOXC1/IRX3/JAG1/LAMA5/MTSS1/TACSTD2",7
"GO:0090199","GO:0090199","regulation of release of cytochrome c from mitochondria","5/576","34/9381",0.147058823529412,2.39506740196078,2.08423415603985,0.0546124987452008,0.334209131907484,0.296520011845201,"BCL2L2/LMNA/MOAP1/PARL/TP53",5
"GO:0110053","GO:0110053","regulation of actin filament organization","17/576","182/9381",0.0934065934065934,1.52126259157509,1.81622614937679,0.0548215160924955,0.334993423556355,0.297215858088797,"ABL1/ACTG1/ARHGEF5/CCR7/CDC42EP1/CTTN/F2RL1/GPR65/MTSS1/PLEK/PPFIA1/S100A10/SFRP1/TACSTD2/TESK1/TJP1/TMOD3",17
"GO:0006720","GO:0006720","isoprenoid metabolic process","6/576","45/9381",0.133333333333333,2.17152777777778,2.01477431926387,0.0554947214278215,0.337172487200963,0.299149186403385,"CRABP2/CYP1B1/EGFR/LIPA/MVK/SCPEP1",6
"GO:0043368","GO:0043368","positive T cell selection","6/576","45/9381",0.133333333333333,2.17152777777778,2.01477431926387,0.0554947214278215,0.337172487200963,0.299149186403385,"CD3D/CD74/JAK3/LY9/PTPRC/THEMIS",6
"GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway","6/576","45/9381",0.133333333333333,2.17152777777778,2.01477431926387,0.0554947214278215,0.337172487200963,0.299149186403385,"CCR7/GBP1/LAPTM5/LIPA/PTPRC/RC3H1",6
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","8/576","68/9381",0.117647058823529,1.91605392156863,1.93900386103831,0.0555850371127824,0.337172487200963,0.299149186403385,"ADCY6/ADGRG1/APP/CXCL9/GPR65/LPAR3/PTHLH/UCN2",8
"GO:0033077","GO:0033077","T cell differentiation in thymus","8/576","68/9381",0.117647058823529,1.91605392156863,1.93900386103831,0.0555850371127824,0.337172487200963,0.299149186403385,"ABL1/B2M/CCR7/CD3D/CD74/PTPRC/TMEM131L/TP53",8
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","14/576","143/9381",0.0979020979020979,1.59447843822844,1.83215886328471,0.0558849261750272,0.338495978279441,0.300323425982141,"APP/BIRC3/CARD8/DAB2IP/F2RL1/FCRL3/GBP5/NAGK/S100A8/S100A9/SMPDL3A/TLR4/WDFY1/ZDHHC12",14
"GO:0002920","GO:0002920","regulation of humoral immune response","4/576","24/9381",0.166666666666667,2.71440972222222,2.15079940540055,0.0561744587002801,0.338763875393392,0.300561112052981,"CCR7/KLK7/PTPRC/SERPING1",4
"GO:0007622","GO:0007622","rhythmic behavior","4/576","24/9381",0.166666666666667,2.71440972222222,2.15079940540055,0.0561744587002801,0.338763875393392,0.300561112052981,"CSNK1E/ID2/PTGDS/TP53",4
"GO:1905476","GO:1905476","negative regulation of protein localization to membrane","4/576","24/9381",0.166666666666667,2.71440972222222,2.15079940540055,0.0561744587002801,0.338763875393392,0.300561112052981,"CSK/GBP1/PPFIA1/SFN",4
"GO:0045089","GO:0045089","positive regulation of innate immune response","25/576","292/9381",0.0856164383561644,1.39438855593607,1.75107867523065,0.056925922651012,0.342796653405731,0.304139109390046,"ALPK1/APP/BIRC3/CARD8/CTSS/DAB2IP/F2RL1/FCRL3/FOSL1/GBP5/MNDA/NAGK/NLRP3/PIK3AP1/PVR/S100A8/S100A9/SMPDL3A/SPI1/TLR4/TLR8/TYROBP/UNC93B1/WDFY1/ZDHHC12",25
"GO:0003015","GO:0003015","heart process","12/576","118/9381",0.101694915254237,1.65625,1.83477354177215,0.0579455563482664,0.348430246663088,0.309137396330527,"CELF2/DSC2/DSG2/DSP/EDN1/GJA1/GJC1/HBEGF/HOPX/IRX3/JUP/PPP1R13L",12
"GO:0042886","GO:0042886","amide transport","15/576","157/9381",0.0955414012738854,1.55603105095541,1.7969550136248,0.0583556304064679,0.350387502571009,0.310873930403335,"ABCC5/CD38/CD74/EDN1/EGFR/F2RL1/GJA1/MFSD1/PSAP/S100A8/SFRP1/SLC19A2/SYT7/TAP1/UBE2Q1",15
"GO:0051348","GO:0051348","negative regulation of transferase activity","13/576","131/9381",0.099236641221374,1.61621342239186,1.81653561105006,0.0584863822479238,0.350525933461178,0.310996750294456,"ABL1/ADAR/CHP1/DAB2IP/GADD45A/GPRC5A/HSPB1/PRKCH/PTK6/PTPRC/SFN/TESK1/YWHAG",13
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","7/576","57/9381",0.12280701754386,2.00009137426901,1.93697474244427,0.058612244817293,0.350525933461178,0.310996750294456,"ABL1/FST/FSTL3/HTRA1/ITGA3/RGMA/SFRP1",7
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway","29/576","349/9381",0.0830945558739255,1.35331602196753,1.72041041011343,0.058668417387842,0.350525933461178,0.310996750294456,"ABL1/ADCY6/ADGRG1/APP/BCAR1/CCL19/CCR7/CMKLR1/CXCL9/EDN1/F2RL1/FOXC1/FPR1/GIPC1/GPR174/GPR65/GPR87/GPRC5A/HOMER2/HOMER3/LPAR3/LRRK2/P2RY2/PCSK1N/PDGFRB/PLEK/PSAP/PTHLH/UCN2",29
"GO:0001767","GO:0001767","establishment of lymphocyte polarity","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"ABL1/CCL19/CCR7",3
"GO:0001990","GO:0001990","regulation of systemic arterial blood pressure by hormone","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"CTSZ/EDN1/F2RL1",3
"GO:0002830","GO:0002830","positive regulation of type 2 immune response","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"CD74/IL4R/NLRP3",3
"GO:0003401","GO:0003401","axis elongation","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"PTK7/SFRP1/TNC",3
"GO:0006027","GO:0006027","glycosaminoglycan catabolic process","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"FUCA1/GNS/HEXA",3
"GO:0010839","GO:0010839","negative regulation of keratinocyte proliferation","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"CD109/IRF6/SFN",3
"GO:0034312","GO:0034312","diol biosynthetic process","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"ASAH1/SPR/SPTSSA",3
"GO:0034383","GO:0034383","low-density lipoprotein particle clearance","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"CSK/EHD1/LIPA",3
"GO:0045091","GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"APOBEC3F/MPHOSPH8/RESF1",3
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"EGFR/PRKCH/SLC7A5",3
"GO:0061298","GO:0061298","retina vasculature development in camera-type eye","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"CLIC4/CYP1B1/PDGFRB",3
"GO:0070977","GO:0070977","bone maturation","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"EBP/FGFR3/SNX10",3
"GO:0071305","GO:0071305","cellular response to vitamin D","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"RXRA/SFRP1/TNC",3
"GO:0071379","GO:0071379","cellular response to prostaglandin stimulus","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"ADCY6/SFRP1/TNC",3
"GO:0086064","GO:0086064","cell communication by electrical coupling involved in cardiac conduction","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"GJA1/GJC1/IRX3",3
"GO:0090026","GO:0090026","positive regulation of monocyte chemotaxis","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"APP/LGMN/PLA2G7",3
"GO:1900242","GO:1900242","regulation of synaptic vesicle endocytosis","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"ACTG1/LRRK2/SYT7",3
"GO:1900746","GO:1900746","regulation of vascular endothelial growth factor signaling pathway","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"ADGRG1/CD63/DAB2IP",3
"GO:2000810","GO:2000810","regulation of bicellular tight junction assembly","3/576","15/9381",0.2,3.25729166666667,2.23771210820436,0.0603097447594767,0.350525933461178,0.310996750294456,"CLDN1/PRKCH/TJP1",3
